"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Although fungi are heterotrophic and are more closely related to animals than to plants, we will consider fungi as well, partly in deference to historical treatments of fungi under the general heading of Botany, partly to provide us with another life-strategy to compare with that of terrestrial plants, partly because fungi would not otherwise receive the coverage they warrant in the curriculum, and primarily because most of what we think of as plants are in fact  embryophyte/fungal symbioses.  This course employs lecture and primary-literature discussion components to provide you with a comprehensive introduction to major topics in fundamental plant biology. Our treatment of photosynthetic organisms and fungi will integrate spatial scales moving from biochemistry, molecular biology and genetics, through cell biology, physiology and development, and ecology. We will also consider systematics and the evolution of land plants.  Welcome to Plant Biology! Time: Lecture: MWF, 1:00-1:50 PM  Laboratory: Th, 11:00-12:30 PM ", What subjects will be discussed in this Plant Biology course? ,"  Biochemistry, molecular biology, genetics, cell biology, physiology, development, ecology and systematics. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Although fungi are heterotrophic and are more closely related to animals than to plants, we will consider fungi as well, partly in deference to historical treatments of fungi under the general heading of Botany, partly to provide us with another life-strategy to compare with that of terrestrial plants, partly because fungi would not otherwise receive the coverage they warrant in the curriculum, and primarily because most of what we think of as plants are in fact  embryophyte/fungal symbioses.  This course employs lecture and primary-literature discussion components to provide you with a comprehensive introduction to major topics in fundamental plant biology. Our treatment of photosynthetic organisms and fungi will integrate spatial scales moving from biochemistry, molecular biology and genetics, through cell biology, physiology and development, and ecology. We will also consider systematics and the evolution of land plants.  Welcome to Plant Biology! Time: Lecture: MWF, 1:00-1:50 PM  Laboratory: Th, 11:00-12:30 PM ", What is the overall purpose of this Plant Biology course? ,  To provide a comprehensive introduction to major topics in fundamental plant biology. 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Place: Lecture:Wallace Hall Room 102  Laboratory: Wallace Hall Room 102  Instructor: Eric Engstrom   Office: CSB 242  Phone: 309-457-2445  E-mail: eengstrom@monmouthcollege.edu Office Hours: T 10 AM to 1 PM and Th 1 to 4 PM  1 Prerequisites: BIO 150 and BIO 155.  Required Textbook: Biology of Plants. 8th Edition by Raven, Evert and Eichhorn. (2013. W.H. Freeman and Company. ISBN 978-1-4292-1961-7).  Disclaimer: This syllabus is intended to give the student guidance in what may be covered during the semester and will be followed as closely as possible. However, the professor reserves the right to modify, supplement and make changes in response to course needs as they arise.  General Instructional Objectives  Students will significantly deepen their understanding of photosynthesis.  Students will develop an appreciation for the evolution and diversity of terrestrial plants.  Students will be able to describe many of cellular, developmental, and life-history traits that distinguish terrestrial plants from other multicellular taxa. ", What is the instructor's name? , Eric Engstrom 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Place: Lecture:Wallace Hall Room 102  Laboratory: Wallace Hall Room 102  Instructor: Eric Engstrom   Office: CSB 242  Phone: 309-457-2445  E-mail: eengstrom@monmouthcollege.edu Office Hours: T 10 AM to 1 PM and Th 1 to 4 PM  1 Prerequisites: BIO 150 and BIO 155.  Required Textbook: Biology of Plants. 8th Edition by Raven, Evert and Eichhorn. (2013. W.H. Freeman and Company. ISBN 978-1-4292-1961-7).  Disclaimer: This syllabus is intended to give the student guidance in what may be covered during the semester and will be followed as closely as possible. However, the professor reserves the right to modify, supplement and make changes in response to course needs as they arise.  General Instructional Objectives  Students will significantly deepen their understanding of photosynthesis.  Students will develop an appreciation for the evolution and diversity of terrestrial plants.  Students will be able to describe many of cellular, developmental, and life-history traits that distinguish terrestrial plants from other multicellular taxa. ", What are the office hours? ,  T 10 AM to 1 PM and Th 1 to 4 PM 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Place: Lecture:Wallace Hall Room 102  Laboratory: Wallace Hall Room 102  Instructor: Eric Engstrom   Office: CSB 242  Phone: 309-457-2445  E-mail: eengstrom@monmouthcollege.edu Office Hours: T 10 AM to 1 PM and Th 1 to 4 PM  1 Prerequisites: BIO 150 and BIO 155.  Required Textbook: Biology of Plants. 8th Edition by Raven, Evert and Eichhorn. (2013. W.H. Freeman and Company. ISBN 978-1-4292-1961-7).  Disclaimer: This syllabus is intended to give the student guidance in what may be covered during the semester and will be followed as closely as possible. However, the professor reserves the right to modify, supplement and make changes in response to course needs as they arise.  General Instructional Objectives  Students will significantly deepen their understanding of photosynthesis.  Students will develop an appreciation for the evolution and diversity of terrestrial plants.  Students will be able to describe many of cellular, developmental, and life-history traits that distinguish terrestrial plants from other multicellular taxa. ", What are the prerequisites for this course? ,  BIO 150 and BIO 155. 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Class Participation10% of final grade. Active engagement and asking questions during lecture/discussions are strongly encouraged.  Quizzes15% of final grade. Quizzes will be given in class, will consist of multiple-choice or short-answer questions, will take no more than 10 minutes to complete each, and may be, but need not be, announced in advance.  Literature Searching5% of final grade. Students will weekly nominate primary literature papers for future discussion.  Paper Presentations20% of final grade. Each student will lead two Thursday paper discussions.  If at any point during the course, you would like to know the status of your grade, you are welcome to come by my office and I will let you know what your up-to-the-minute grade is. I will not give you your grade by e-mail. Course Engagement Expectations: This course is scheduled to meet 3 days per week for lecture, for 50 minute periods, as well as one day per week for literature discussion, a 90 minute period. That brings us to 240 minutes of classroom instruction per week. How much additional time you will require outside of the classroom for reading and working problem sets will vary among individuals and among topics, but on average a student should expect to spend a minimum of 14 hours per week on this course.", How much of the final grade is made up of quizzes? ,  15% 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Class Participation10% of final grade. Active engagement and asking questions during lecture/discussions are strongly encouraged.  Quizzes15% of final grade. Quizzes will be given in class, will consist of multiple-choice or short-answer questions, will take no more than 10 minutes to complete each, and may be, but need not be, announced in advance.  Literature Searching5% of final grade. Students will weekly nominate primary literature papers for future discussion.  Paper Presentations20% of final grade. Each student will lead two Thursday paper discussions.  If at any point during the course, you would like to know the status of your grade, you are welcome to come by my office and I will let you know what your up-to-the-minute grade is. I will not give you your grade by e-mail. Course Engagement Expectations: This course is scheduled to meet 3 days per week for lecture, for 50 minute periods, as well as one day per week for literature discussion, a 90 minute period. That brings us to 240 minutes of classroom instruction per week. How much additional time you will require outside of the classroom for reading and working problem sets will vary among individuals and among topics, but on average a student should expect to spend a minimum of 14 hours per week on this course.", How much time is expected to be spent outside the classroom on average? ,  14 hours 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Class Participation10% of final grade. Active engagement and asking questions during lecture/discussions are strongly encouraged.  Quizzes15% of final grade. Quizzes will be given in class, will consist of multiple-choice or short-answer questions, will take no more than 10 minutes to complete each, and may be, but need not be, announced in advance.  Literature Searching5% of final grade. Students will weekly nominate primary literature papers for future discussion.  Paper Presentations20% of final grade. Each student will lead two Thursday paper discussions.  If at any point during the course, you would like to know the status of your grade, you are welcome to come by my office and I will let you know what your up-to-the-minute grade is. I will not give you your grade by e-mail. Course Engagement Expectations: This course is scheduled to meet 3 days per week for lecture, for 50 minute periods, as well as one day per week for literature discussion, a 90 minute period. That brings us to 240 minutes of classroom instruction per week. How much additional time you will require outside of the classroom for reading and working problem sets will vary among individuals and among topics, but on average a student should expect to spend a minimum of 14 hours per week on this course.", What is the expectation for class participation? ,  Active engagement and asking questions during lecture/discussion 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Attendance: You can skip whatever classes or labs you want. Youre adults, and I dont take it personally. You might get an e-mail from me just to check up and make certain all is well. If you are absent, you remain responsible for any material/deadlines assigned that day, and I will not provide assignments under these circumstances by e-mail unless you are unable to come to my office.  Staples and Attribution: You will not receive credit for any work submitted without your name written legibly somewhere in the vicinity of the top, right-hand corner. You will not receive credit for work consisting of multiple pieces of paper, unless the papers are stapled securely together.  Information Devices: Notebook computers have become a serious distraction for many students (and instructors) in lecture format courses. I ask that you refrain from having a notebook computer open during class. Exceptions will be made for students with a legitimate need for use of a notebook computer during class. Please ensure that phones are turned off and placed out of site in lecture and laboratory. ", Is it necessary to staple multiple pieces of paper in order to receive credit for the assignment? ,  Yes 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Attendance: You can skip whatever classes or labs you want. Youre adults, and I dont take it personally. You might get an e-mail from me just to check up and make certain all is well. If you are absent, you remain responsible for any material/deadlines assigned that day, and I will not provide assignments under these circumstances by e-mail unless you are unable to come to my office.  Staples and Attribution: You will not receive credit for any work submitted without your name written legibly somewhere in the vicinity of the top, right-hand corner. You will not receive credit for work consisting of multiple pieces of paper, unless the papers are stapled securely together.  Information Devices: Notebook computers have become a serious distraction for many students (and instructors) in lecture format courses. I ask that you refrain from having a notebook computer open during class. Exceptions will be made for students with a legitimate need for use of a notebook computer during class. Please ensure that phones are turned off and placed out of site in lecture and laboratory. ", Are laptop computers allowed to be open during class? ,  Exceptions may be made but they should generally be kept closed. 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Attendance: You can skip whatever classes or labs you want. Youre adults, and I dont take it personally. You might get an e-mail from me just to check up and make certain all is well. If you are absent, you remain responsible for any material/deadlines assigned that day, and I will not provide assignments under these circumstances by e-mail unless you are unable to come to my office.  Staples and Attribution: You will not receive credit for any work submitted without your name written legibly somewhere in the vicinity of the top, right-hand corner. You will not receive credit for work consisting of multiple pieces of paper, unless the papers are stapled securely together.  Information Devices: Notebook computers have become a serious distraction for many students (and instructors) in lecture format courses. I ask that you refrain from having a notebook computer open during class. Exceptions will be made for students with a legitimate need for use of a notebook computer during class. Please ensure that phones are turned off and placed out of site in lecture and laboratory. ", Does skipping class make me exempt from associated deadlines and assignments? ,"  No, you remain responsible for any material/deadlines assigned that day. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. 4 Teaching & Learning Center: The Teaching and Learning Center offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for difficult classes, Drop-In and appointment tutoring, and individual Academic Coaching as well as College Knowledge Series workshops. The TLC is here to help students excel academically. TLC services are not just for struggling students, but can assist all students to get better grades, practice stronger study skills, and manage time.  Make an appointment with Kam Williams, Director of Academic Support Programs and Student Disability Services, at the TLC on the 2nd floor of Poling Hall. The Department phone number is 457-2257, or contact the department online at http://ou.monmouthcollege.edu/academics/teaching-learning-center/  We can also be reached via email at: tlc@monmouthcollege.edu Like the TLC on Facebook: https://www.facebook.com/pages/Monmouth-College-Teaching- and-Learning-Center/203117166403210?ref=aymt_homepage_panel ", Where is the Teaching and Learning Center located? ,  The Teaching and Learning Center is located on the 2nd floor of Poling Hall. 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. 4 Teaching & Learning Center: The Teaching and Learning Center offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for difficult classes, Drop-In and appointment tutoring, and individual Academic Coaching as well as College Knowledge Series workshops. The TLC is here to help students excel academically. TLC services are not just for struggling students, but can assist all students to get better grades, practice stronger study skills, and manage time.  Make an appointment with Kam Williams, Director of Academic Support Programs and Student Disability Services, at the TLC on the 2nd floor of Poling Hall. The Department phone number is 457-2257, or contact the department online at http://ou.monmouthcollege.edu/academics/teaching-learning-center/  We can also be reached via email at: tlc@monmouthcollege.edu Like the TLC on Facebook: https://www.facebook.com/pages/Monmouth-College-Teaching- and-Learning-Center/203117166403210?ref=aymt_homepage_panel ", What services does the TLC provide? ,"  The TLC provides Supplemental Instruction for difficult classes, Drop-In and appointment tutoring, individual Academic Coaching and College Knowledge Series workshops. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. 4 Teaching & Learning Center: The Teaching and Learning Center offers FREE resources to assist Monmouth College students with their academic success. Programs include Supplemental Instruction for difficult classes, Drop-In and appointment tutoring, and individual Academic Coaching as well as College Knowledge Series workshops. The TLC is here to help students excel academically. TLC services are not just for struggling students, but can assist all students to get better grades, practice stronger study skills, and manage time.  Make an appointment with Kam Williams, Director of Academic Support Programs and Student Disability Services, at the TLC on the 2nd floor of Poling Hall. The Department phone number is 457-2257, or contact the department online at http://ou.monmouthcollege.edu/academics/teaching-learning-center/  We can also be reached via email at: tlc@monmouthcollege.edu Like the TLC on Facebook: https://www.facebook.com/pages/Monmouth-College-Teaching- and-Learning-Center/203117166403210?ref=aymt_homepage_panel ", How can I contact the TLC? ,  The department phone number is 457-2257 or contact the department online at http://ou.monmouthcollege.edu/academics/teaching-learning-center/. We can also be reached via email at tlc@monmouthcollege.edu and like the TLC on Facebook at https://www.facebook.com/pages/Monmouth-College-Teaching- and-Learning-Center/203117166403210?ref=aymt_homepage_panel. 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. The following areas are examples of violations of the academic honesty policy:  1. Cheating on tests, labs, etc;  2. Plagiarism, i.e., using the words, ideas, writing, or work of another without giving  appropriate credit;  3. Improper collaboration between students, i.e., not doing ones own work on outside  assignments specified as group projects by the instructor;  4. Submitting work previously submitted in another course, without previous authorization  by the instructor.  Please note that this list is not intended to be exhaustive.  The complete Monmouth College Academic Honesty Policy can be found on the College web page by clicking on Student Life then on Scots Guide in the navigation bar to the left, then Academic Regulations in the navigation bar at the left. Or you can visit the web page directly by typing in this URL: http://department.monm.edu/stuserv/student-handbook/academic.htm In this course, any violation of the academic honesty policy will have varying consequences depending on the severity of the infraction as judged by the instructor. Minimally, a violation will result in an F or 0 points on the assignment in question. Additionally, the students course grade may be lowered by one letter grade. In severe cases, the student will be assigned a course grade of F and dismissed from the class. All cases of academic dishonesty will be reported to the Associate Dean who may decide to recommend further action to the Admissions and Academic Status Committee, including suspension or dismissal. It is assumed that students will educate themselves regarding what is considered to be academic dishonesty, so excuses or claims of ignorance will not mitigate the consequences of any violations. ", What are examples of academic dishonesty? ,"  Cheating on tests, labs, etc., plagiarism, improper collaboration between students, and submitting work previously submitted in another course without authorization by the instructor. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. The following areas are examples of violations of the academic honesty policy:  1. Cheating on tests, labs, etc;  2. Plagiarism, i.e., using the words, ideas, writing, or work of another without giving  appropriate credit;  3. Improper collaboration between students, i.e., not doing ones own work on outside  assignments specified as group projects by the instructor;  4. Submitting work previously submitted in another course, without previous authorization  by the instructor.  Please note that this list is not intended to be exhaustive.  The complete Monmouth College Academic Honesty Policy can be found on the College web page by clicking on Student Life then on Scots Guide in the navigation bar to the left, then Academic Regulations in the navigation bar at the left. Or you can visit the web page directly by typing in this URL: http://department.monm.edu/stuserv/student-handbook/academic.htm In this course, any violation of the academic honesty policy will have varying consequences depending on the severity of the infraction as judged by the instructor. Minimally, a violation will result in an F or 0 points on the assignment in question. Additionally, the students course grade may be lowered by one letter grade. In severe cases, the student will be assigned a course grade of F and dismissed from the class. All cases of academic dishonesty will be reported to the Associate Dean who may decide to recommend further action to the Admissions and Academic Status Committee, including suspension or dismissal. It is assumed that students will educate themselves regarding what is considered to be academic dishonesty, so excuses or claims of ignorance will not mitigate the consequences of any violations. ", What happens if I violate the Monmouth College Academic Honesty Policy? ,"  A violation will result in an F or 0 points on the assignment in question and the student's course grade may be lowered by one letter grade. In severe cases, the student will be assigned a course grade of F and dismissed from the class. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. The following areas are examples of violations of the academic honesty policy:  1. Cheating on tests, labs, etc;  2. Plagiarism, i.e., using the words, ideas, writing, or work of another without giving  appropriate credit;  3. Improper collaboration between students, i.e., not doing ones own work on outside  assignments specified as group projects by the instructor;  4. Submitting work previously submitted in another course, without previous authorization  by the instructor.  Please note that this list is not intended to be exhaustive.  The complete Monmouth College Academic Honesty Policy can be found on the College web page by clicking on Student Life then on Scots Guide in the navigation bar to the left, then Academic Regulations in the navigation bar at the left. Or you can visit the web page directly by typing in this URL: http://department.monm.edu/stuserv/student-handbook/academic.htm In this course, any violation of the academic honesty policy will have varying consequences depending on the severity of the infraction as judged by the instructor. Minimally, a violation will result in an F or 0 points on the assignment in question. Additionally, the students course grade may be lowered by one letter grade. In severe cases, the student will be assigned a course grade of F and dismissed from the class. All cases of academic dishonesty will be reported to the Associate Dean who may decide to recommend further action to the Admissions and Academic Status Committee, including suspension or dismissal. It is assumed that students will educate themselves regarding what is considered to be academic dishonesty, so excuses or claims of ignorance will not mitigate the consequences of any violations. ", Does ignorance to the policy excuse the consequences of violating the Academic Honesty Policy? ,"  No, excuses or claims of ignorance will not mitigate the consequences of any violations. "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Lycophytes  Assigned Reading--Chapter 17  Seeds and Gymnosperms  Assigned Reading--Chapter 18  Angiosperms  Assigned Reading--Chapters 19 and 20  Why are Angiosperms So Ecologically Dominant?  Ecosystem Engineers  Assigned Reading--Chapter 29  Agriculture  Last Updated 1/08/19 8", What plants are discussed in Chapters 17-20?  ,"  Lycophytes, seeds and gymnosperms, angiosperms  "
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Lycophytes  Assigned Reading--Chapter 17  Seeds and Gymnosperms  Assigned Reading--Chapter 18  Angiosperms  Assigned Reading--Chapters 19 and 20  Why are Angiosperms So Ecologically Dominant?  Ecosystem Engineers  Assigned Reading--Chapter 29  Agriculture  Last Updated 1/08/19 8", What is the main topic of Chapter 29?  ,  Ecosystem Engineers 
"This class is BIO 212, Plant Biology, taught by Engstrom in 2023. Lycophytes  Assigned Reading--Chapter 17  Seeds and Gymnosperms  Assigned Reading--Chapter 18  Angiosperms  Assigned Reading--Chapters 19 and 20  Why are Angiosperms So Ecologically Dominant?  Ecosystem Engineers  Assigned Reading--Chapter 29  Agriculture  Last Updated 1/08/19 8", What is the last updated date of the reading material? ,  1/08/19 8.30 PM 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Other required materials: Aktiv Account (online homework) Notebook for homework journal Duplicating notebook for the laboratory Laboratory safety glasses Scientific Calculator (cell phones are not allowed on exams)  GRADING: Grades will be assigned on the following percentages from the points accumulated. We reserve the right to relax the percentages (i.e, an 89 may be an A- rather than a B+) but not tighten them. Grading Weight Grade % Homework and Quizzes 10% A >92 Class/Group Participation/Attendance 5% A- 90-92 Midterm Exams 40% B+ 88-90 Final Exam 20% B 83-88 Laboratory  25% B- 80-82 C+ 78-80 C 72-78 C- 70-72 D 60-69 F <60 HOURS PER WEEK WORK EXPECTATION: There is an expectation that you will complete significant work outside of the classroom and laboratory. Understand that the hours listed in the table are weekly averages. Some weeks may demand more than others; for example, in weeks that you have an exam you will need to spend more time. Additionally, some students may need more time to master the material. For example, if you have not retained the knowledge from your high school math and science courses, you may need to spend more time studying the material for general chemistry.", What materials are required for the course? ,"  Aktiv Account (online homework), Notebook for homework journal, Duplicating notebook for laboratory, Laboratory safety glasses, Scientific Calculator (cell phones not allowed on exams). "
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Other required materials: Aktiv Account (online homework) Notebook for homework journal Duplicating notebook for the laboratory Laboratory safety glasses Scientific Calculator (cell phones are not allowed on exams)  GRADING: Grades will be assigned on the following percentages from the points accumulated. We reserve the right to relax the percentages (i.e, an 89 may be an A- rather than a B+) but not tighten them. Grading Weight Grade % Homework and Quizzes 10% A >92 Class/Group Participation/Attendance 5% A- 90-92 Midterm Exams 40% B+ 88-90 Final Exam 20% B 83-88 Laboratory  25% B- 80-82 C+ 78-80 C 72-78 C- 70-72 D 60-69 F <60 HOURS PER WEEK WORK EXPECTATION: There is an expectation that you will complete significant work outside of the classroom and laboratory. Understand that the hours listed in the table are weekly averages. Some weeks may demand more than others; for example, in weeks that you have an exam you will need to spend more time. Additionally, some students may need more time to master the material. For example, if you have not retained the knowledge from your high school math and science courses, you may need to spend more time studying the material for general chemistry.", What is the grading weight for homework and quizzes? ,  10%. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Other required materials: Aktiv Account (online homework) Notebook for homework journal Duplicating notebook for the laboratory Laboratory safety glasses Scientific Calculator (cell phones are not allowed on exams)  GRADING: Grades will be assigned on the following percentages from the points accumulated. We reserve the right to relax the percentages (i.e, an 89 may be an A- rather than a B+) but not tighten them. Grading Weight Grade % Homework and Quizzes 10% A >92 Class/Group Participation/Attendance 5% A- 90-92 Midterm Exams 40% B+ 88-90 Final Exam 20% B 83-88 Laboratory  25% B- 80-82 C+ 78-80 C 72-78 C- 70-72 D 60-69 F <60 HOURS PER WEEK WORK EXPECTATION: There is an expectation that you will complete significant work outside of the classroom and laboratory. Understand that the hours listed in the table are weekly averages. Some weeks may demand more than others; for example, in weeks that you have an exam you will need to spend more time. Additionally, some students may need more time to master the material. For example, if you have not retained the knowledge from your high school math and science courses, you may need to spend more time studying the material for general chemistry.", What is the passing grade for this course? ,  60%. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. More than 4 unexcused absences will result in course grade of F. For an excused absence, please notify me before class if possible. If you are more than 5 minutes late, it will be recorded as an absence. READING ASSIGNMENTS: Reading assignments will be provided during class. You should skim each chapter before it is discussed in class. Pay careful attention to the figures, diagrams, and example problems in each chapter; if you understand these, you are 90% of the way to understanding the material. HOMEWORK: Any discipline requires practice. Most homework will be assigned and evaluated using a web-based program called Aktiv (Aktiv.com). You will be required to purchase access online using a credit card. Please see me if you have financial aid that requires purchase through the bookstore. Online homework assignments will be announced in lecture and will be clearly displayed upon logging into your Aktiv account. Email will be used to announce/remind students of new assignments if not announced in lecture/lab. Aktiv gives you instant feedback on the homework assignments. If an incorrect response is entered, you will be given multiple attempts to answer the questions. Final answer will be given after assignment is due. Additionally, many of the questions will have random numerical input values, hence assignments will be unique to each student.", How many unexcused absences will result in a course grade of F? ,  More than 4 unexcused absences. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. More than 4 unexcused absences will result in course grade of F. For an excused absence, please notify me before class if possible. If you are more than 5 minutes late, it will be recorded as an absence. READING ASSIGNMENTS: Reading assignments will be provided during class. You should skim each chapter before it is discussed in class. Pay careful attention to the figures, diagrams, and example problems in each chapter; if you understand these, you are 90% of the way to understanding the material. HOMEWORK: Any discipline requires practice. Most homework will be assigned and evaluated using a web-based program called Aktiv (Aktiv.com). You will be required to purchase access online using a credit card. Please see me if you have financial aid that requires purchase through the bookstore. Online homework assignments will be announced in lecture and will be clearly displayed upon logging into your Aktiv account. Email will be used to announce/remind students of new assignments if not announced in lecture/lab. Aktiv gives you instant feedback on the homework assignments. If an incorrect response is entered, you will be given multiple attempts to answer the questions. Final answer will be given after assignment is due. Additionally, many of the questions will have random numerical input values, hence assignments will be unique to each student.", How are reading assignments provided? ,  Reading assignments will be provided during class. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. More than 4 unexcused absences will result in course grade of F. For an excused absence, please notify me before class if possible. If you are more than 5 minutes late, it will be recorded as an absence. READING ASSIGNMENTS: Reading assignments will be provided during class. You should skim each chapter before it is discussed in class. Pay careful attention to the figures, diagrams, and example problems in each chapter; if you understand these, you are 90% of the way to understanding the material. HOMEWORK: Any discipline requires practice. Most homework will be assigned and evaluated using a web-based program called Aktiv (Aktiv.com). You will be required to purchase access online using a credit card. Please see me if you have financial aid that requires purchase through the bookstore. Online homework assignments will be announced in lecture and will be clearly displayed upon logging into your Aktiv account. Email will be used to announce/remind students of new assignments if not announced in lecture/lab. Aktiv gives you instant feedback on the homework assignments. If an incorrect response is entered, you will be given multiple attempts to answer the questions. Final answer will be given after assignment is due. Additionally, many of the questions will have random numerical input values, hence assignments will be unique to each student.", How will homework be assigned and evaluated? ,"  Homework will be assigned and evaluated using Aktiv, an online program. "
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Your homework grade will be based not only on getting the right answer for the problem, but also on showing a legibly worked-out solutions. This criterion is also true of exams and quizzes (no work shown = no credit.) Therefore, you must keep a homework journal in which you document all of your homework efforts/problems. This must be a separate notebook from your class notes because we may collect the notebooks from time to time. By keeping a journal like this, you will also be able to review problems before exams and quizzes. The homework journals will be checked periodically in lab. It is often useful for students to work together to develop an understanding of the material and therefore, we encourage you to establish study partnerships. However, since homework assignments are graded, final Aktiv responses need to be a result of your independent work. It is best to treat the homework like you are taking a practice exam. Keep in mind that you will not have the book or your study partners help during exams, so make sure that you can independently work problems.", What should I do if I have difficulty with my homework? ,  Reach out and discuss the material with a study partner or seek help from your teacher. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Your homework grade will be based not only on getting the right answer for the problem, but also on showing a legibly worked-out solutions. This criterion is also true of exams and quizzes (no work shown = no credit.) Therefore, you must keep a homework journal in which you document all of your homework efforts/problems. This must be a separate notebook from your class notes because we may collect the notebooks from time to time. By keeping a journal like this, you will also be able to review problems before exams and quizzes. The homework journals will be checked periodically in lab. It is often useful for students to work together to develop an understanding of the material and therefore, we encourage you to establish study partnerships. However, since homework assignments are graded, final Aktiv responses need to be a result of your independent work. It is best to treat the homework like you are taking a practice exam. Keep in mind that you will not have the book or your study partners help during exams, so make sure that you can independently work problems.", How should I document my homework efforts? ,  Keep a separate homework journal from your class notes. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. Your homework grade will be based not only on getting the right answer for the problem, but also on showing a legibly worked-out solutions. This criterion is also true of exams and quizzes (no work shown = no credit.) Therefore, you must keep a homework journal in which you document all of your homework efforts/problems. This must be a separate notebook from your class notes because we may collect the notebooks from time to time. By keeping a journal like this, you will also be able to review problems before exams and quizzes. The homework journals will be checked periodically in lab. It is often useful for students to work together to develop an understanding of the material and therefore, we encourage you to establish study partnerships. However, since homework assignments are graded, final Aktiv responses need to be a result of your independent work. It is best to treat the homework like you are taking a practice exam. Keep in mind that you will not have the book or your study partners help during exams, so make sure that you can independently work problems.", What should I keep in mind when completing practice homework assignments? ,  Treat the homework like you are taking a practice exam and make sure you can independently work the problems. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. QUIZZES: Quizzes may be announced or unannounced. These will be given so that I can monitor your progress and see if you can apply the concepts without the use of your book. Quiz grades will be a part of your overall homework grade. EXAMS: There will be 3 semester exams given during the lecture period (55 mins). The final exam will be held on Friday May 5th at 8:00 am. You will not be allowed to take the final exam early. LABORATORY: As noted above 25% of your grade is earned in the lab. More details will be provided during lab period.  HELP OUTSIDE OF CLASS Supplemental instruction: These problem solving/help sessions will be held in the late afternoons/evenings. These sessions, which are led by a student who have previously taken the class, are not required. However, it is highly recommended that you attend so that you can work on your problem solving skills that are necessary for this class. This session is not for doing homework. See the Supplement Instruction handouts for more information. Your supplemental instruction leader will be announced.", How is the quiz grade incorporated into the student's grade?  ,  The quiz grade is a part of the student's overall homework grade. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. QUIZZES: Quizzes may be announced or unannounced. These will be given so that I can monitor your progress and see if you can apply the concepts without the use of your book. Quiz grades will be a part of your overall homework grade. EXAMS: There will be 3 semester exams given during the lecture period (55 mins). The final exam will be held on Friday May 5th at 8:00 am. You will not be allowed to take the final exam early. LABORATORY: As noted above 25% of your grade is earned in the lab. More details will be provided during lab period.  HELP OUTSIDE OF CLASS Supplemental instruction: These problem solving/help sessions will be held in the late afternoons/evenings. These sessions, which are led by a student who have previously taken the class, are not required. However, it is highly recommended that you attend so that you can work on your problem solving skills that are necessary for this class. This session is not for doing homework. See the Supplement Instruction handouts for more information. Your supplemental instruction leader will be announced.", When will the final exam take place?  ,  The final exam will be held on Friday May 5th at 8:00 am. 
"This class is CHEM 140, General Chemistry, taught by Sturgeon in 2023. QUIZZES: Quizzes may be announced or unannounced. These will be given so that I can monitor your progress and see if you can apply the concepts without the use of your book. Quiz grades will be a part of your overall homework grade. EXAMS: There will be 3 semester exams given during the lecture period (55 mins). The final exam will be held on Friday May 5th at 8:00 am. You will not be allowed to take the final exam early. LABORATORY: As noted above 25% of your grade is earned in the lab. More details will be provided during lab period.  HELP OUTSIDE OF CLASS Supplemental instruction: These problem solving/help sessions will be held in the late afternoons/evenings. These sessions, which are led by a student who have previously taken the class, are not required. However, it is highly recommended that you attend so that you can work on your problem solving skills that are necessary for this class. This session is not for doing homework. See the Supplement Instruction handouts for more information. Your supplemental instruction leader will be announced.", Is supplemental instruction required to attend? ,"  No, supplemental instruction is not required, but it is highly recommended. "
